Smart DNS Traffic Analyzer Report
==========================================
Generated: 2026-04-14T13:46:06
Total packets: 1097
Normal: 1025
Suspicious: 63
Spoofing/Blocked: 9

Details
------------------------------------------
[2026-04-14 13:31:13] browser-intake-us5-datadoghq.com | Status: Suspicious — confidence 98% | Entropy: 4.24 | Length: 32 | Freq: 1
[2026-04-14 13:40:51] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:41:00] workspaceui-pa.clients6.google.com | Status: Normal (Allowlisted: *.google.com) | Entropy: 4.08 | Length: 34 | Freq: 1
[2026-04-14 13:41:00] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:41:01] clients6.google.com | Status: Normal (Allowlisted: *.google.com) | Entropy: 3.47 | Length: 19 | Freq: 1
[2026-04-14 13:41:01] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:41:04] ci3.googleusercontent.com | Status: Normal (Allowlisted: *.googleusercontent.com) | Entropy: 3.62 | Length: 25 | Freq: 1
[2026-04-14 13:41:04] ci3.googleusercontent.com | Status: Normal (Allowlisted: *.googleusercontent.com) | Entropy: 3.62 | Length: 25 | Freq: 2
[2026-04-14 13:41:09] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:41:09] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:41:09] self.events.data.microsoft.com | Status: Normal (Allowlisted: *.microsoft.com) | Entropy: 3.74 | Length: 30 | Freq: 1
[2026-04-14 13:41:09] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:41:09] config.teams.microsoft.com | Status: Normal (Allowlisted: *.microsoft.com) | Entropy: 3.54 | Length: 26 | Freq: 1
[2026-04-14 13:41:09] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:41:17] mobile.events.data.microsoft.com | Status: Normal (Allowlisted: *.microsoft.com) | Entropy: 3.80 | Length: 32 | Freq: 1
[2026-04-14 13:41:17] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:41:18] marcom.infosys.com | Status: Normal | Entropy: 3.31 | Length: 18 | Freq: 1
[2026-04-14 13:41:18] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:41:19] oauthaccountmanager.googleapis.com | Status: Normal (Allowlisted: *.googleapis.com) | Entropy: 3.77 | Length: 34 | Freq: 1
[2026-04-14 13:41:19] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:41:19] apc01.safelinks.protection.outlook.com | Status: Suspicious — confidence 85% | Entropy: 3.96 | Length: 38 | Freq: 1
[2026-04-14 13:41:19] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:41:20] safebrowsing.google.com | Status: Normal (Allowlisted: *.google.com) | Entropy: 3.71 | Length: 23 | Freq: 1
[2026-04-14 13:41:20] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:41:20] infyspringboard.onwingspan.com | Status: Suspicious — confidence 85% | Entropy: 3.80 | Length: 30 | Freq: 1
[2026-04-14 13:41:20] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:41:25] cdn.jsdelivr.net | Status: Normal | Entropy: 3.50 | Length: 16 | Freq: 1
[2026-04-14 13:41:25] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:41:26] cdnjs.cloudflare.com | Status: Normal (Allowlisted: *.cloudflare.com) | Entropy: 3.68 | Length: 20 | Freq: 1
[2026-04-14 13:41:26] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:41:34] images.onwingspan.com | Status: Normal | Entropy: 3.50 | Length: 21 | Freq: 1
[2026-04-14 13:41:34] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:41:49] images-isb.onwingspan.com | Status: Normal | Entropy: 3.67 | Length: 25 | Freq: 1
[2026-04-14 13:41:49] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:41:59] api-jobmarketplace.infyspringboard.onwingspan.com | Status: Suspicious — confidence 95% | Entropy: 4.21 | Length: 49 | Freq: 1
[2026-04-14 13:41:59] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:42:00] img-c.udemycdn.com | Status: Normal | Entropy: 3.42 | Length: 18 | Freq: 1
[2026-04-14 13:42:00] storage.googleapis.com | Status: Normal (Allowlisted: *.googleapis.com) | Entropy: 3.52 | Length: 22 | Freq: 1
[2026-04-14 13:42:23] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:42:23] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:42:23] ol-collector.quillbot.com | Status: Normal | Entropy: 3.36 | Length: 25 | Freq: 1
[2026-04-14 13:42:23] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:42:25] roaming.svc.cloud.microsoft | Status: Suspicious — confidence 85% | Entropy: 3.81 | Length: 27 | Freq: 1
[2026-04-14 13:42:25] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:42:46] infyspringboard.onwingspan.com | Status: Suspicious — confidence 85% | Entropy: 3.80 | Length: 30 | Freq: 1
[2026-04-14 13:42:47] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:42:48] mobile.events.data.microsoft.com | Status: Normal (Allowlisted: *.microsoft.com) | Entropy: 3.80 | Length: 32 | Freq: 1
[2026-04-14 13:42:48] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:42:48] stream.quillbot.com | Status: Normal | Entropy: 3.72 | Length: 19 | Freq: 1
[2026-04-14 13:42:48] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:42:50] info-pages.000webhostapp.com | Status: Suspicious — confidence 85% | Entropy: 4.01 | Length: 28 | Freq: 1
[2026-04-14 13:42:51] info-pages.000webhostapp.com | Status: Suspicious — confidence 85% | Entropy: 4.01 | Length: 28 | Freq: 2
[2026-04-14 13:42:51] info-pages.000webhostapp.com | Status: Suspicious — confidence 85% | Entropy: 4.01 | Length: 28 | Freq: 3
[2026-04-14 13:42:53] ogs.google.com | Status: Normal (Allowlisted: *.google.com) | Entropy: 2.75 | Length: 14 | Freq: 1
[2026-04-14 13:42:53] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:42:53] info-pages.000webhostapp.com | Status: Suspicious — confidence 85% | Entropy: 4.01 | Length: 28 | Freq: 4
[2026-04-14 13:42:57] info-pages.000webhostapp.com | Status: Suspicious — confidence 85% | Entropy: 4.01 | Length: 28 | Freq: 5
[2026-04-14 13:43:00] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:43:05] encrypted-tbn0.gstatic.com | Status: Normal (Allowlisted: *.gstatic.com) | Entropy: 3.98 | Length: 26 | Freq: 1
[2026-04-14 13:43:05] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:43:08] ogads-pa.clients6.google.com | Status: Normal (Allowlisted: *.google.com) | Entropy: 3.82 | Length: 28 | Freq: 1
[2026-04-14 13:43:08] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:43:08] cdn.givefreely.com | Status: Normal | Entropy: 3.68 | Length: 18 | Freq: 1
[2026-04-14 13:43:08] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:43:08] abcdef.com | Status: Normal | Entropy: 3.12 | Length: 10 | Freq: 1
[2026-04-14 13:43:08] abcdef.com | Status: Normal | Entropy: 3.12 | Length: 10 | Freq: 2
[2026-04-14 13:43:09] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:43:10] img1.wsimg.com | Status: Normal | Entropy: 3.04 | Length: 14 | Freq: 1
[2026-04-14 13:43:10] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:43:11] api.aws.parking.godaddy.com | Status: Normal | Entropy: 3.69 | Length: 27 | Freq: 1
[2026-04-14 13:43:11] api.aws.parking.godaddy.com | Status: Normal | Entropy: 3.69 | Length: 27 | Freq: 2
[2026-04-14 13:43:12] api.aws.parking.godaddy.com | Status: Normal | Entropy: 3.69 | Length: 27 | Freq: 3
[2026-04-14 13:43:12] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:43:36] microlabsltd.com | Status: Normal | Entropy: 3.50 | Length: 16 | Freq: 1
[2026-04-14 13:43:36] microlabsltd.com | Status: Normal | Entropy: 3.50 | Length: 16 | Freq: 2
[2026-04-14 13:43:36] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:43:37] www.google.com | Status: Normal (Allowlisted: *.google.com) | Entropy: 2.84 | Length: 14 | Freq: 1
[2026-04-14 13:43:37] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:43:40] cdnjs.cloudflare.com | Status: Normal (Allowlisted: *.cloudflare.com) | Entropy: 3.68 | Length: 20 | Freq: 1
[2026-04-14 13:43:40] www.googletagmanager.com | Status: Normal (Allowlisted: *.googletagmanager.com) | Entropy: 3.41 | Length: 24 | Freq: 1
[2026-04-14 13:43:40] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:43:40] www.clarity.ms | Status: Normal | Entropy: 3.32 | Length: 14 | Freq: 1
[2026-04-14 13:43:40] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:43:40] www.clarity.ms | Status: Normal | Entropy: 3.32 | Length: 14 | Freq: 2
[2026-04-14 13:43:40] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:43:40] scripts.clarity.ms | Status: Normal | Entropy: 3.35 | Length: 18 | Freq: 1
[2026-04-14 13:43:41] scripts.clarity.ms | Status: Normal | Entropy: 3.35 | Length: 18 | Freq: 2
[2026-04-14 13:43:41] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:43:41] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:43:41] analytics.google.com | Status: Normal (Allowlisted: *.google.com) | Entropy: 3.58 | Length: 20 | Freq: 1
[2026-04-14 13:43:41] stats.g.doubleclick.net | Status: Normal (Allowlisted: *.doubleclick.net) | Entropy: 3.76 | Length: 23 | Freq: 1
[2026-04-14 13:43:41] analytics.google.com | Status: Normal (Allowlisted: *.google.com) | Entropy: 3.58 | Length: 20 | Freq: 2
[2026-04-14 13:43:41] stats.g.doubleclick.net | Status: Normal (Allowlisted: *.doubleclick.net) | Entropy: 3.76 | Length: 23 | Freq: 2
[2026-04-14 13:43:41] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:43:41] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:43:41] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:43:41] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:43:41] v.clarity.ms | Status: Normal | Entropy: 3.42 | Length: 12 | Freq: 1
[2026-04-14 13:43:41] v.clarity.ms | Status: Normal | Entropy: 3.42 | Length: 12 | Freq: 2
[2026-04-14 13:43:50] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:43:50] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:43:50] beacons.gcp.gvt2.com | Status: Normal (Allowlisted: *.gcp.gvt2.com) | Entropy: 3.65 | Length: 20 | Freq: 1
[2026-04-14 13:43:50] beacons.gcp.gvt2.com | Status: Normal (Allowlisted: *.gcp.gvt2.com) | Entropy: 3.65 | Length: 20 | Freq: 2
[2026-04-14 13:43:57] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:43:57] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:43:57] infyspringboard.onwingspan.com | Status: Suspicious — confidence 85% | Entropy: 3.80 | Length: 30 | Freq: 1
[2026-04-14 13:43:57] infyspringboard.onwingspan.com | Status: Suspicious — confidence 85% | Entropy: 3.80 | Length: 30 | Freq: 2
[2026-04-14 13:44:12] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:12] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:13] 9779.info | Status: Normal | Entropy: 2.73 | Length: 9 | Freq: 1
[2026-04-14 13:44:13] safebrowsing.google.com | Status: Normal (Allowlisted: *.google.com) | Entropy: 3.71 | Length: 23 | Freq: 1
[2026-04-14 13:44:13] safebrowsing.google.com | Status: Normal (Allowlisted: *.google.com) | Entropy: 3.71 | Length: 23 | Freq: 2
[2026-04-14 13:44:13] 9779.info | Status: Normal | Entropy: 2.73 | Length: 9 | Freq: 2
[2026-04-14 13:44:13] google.com | Status: Normal | Entropy: 2.65 | Length: 10 | Freq: 1
[2026-04-14 13:44:13] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:13] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:13] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:14] google.com | Status: Normal | Entropy: 2.65 | Length: 10 | Freq: 2
[2026-04-14 13:44:14] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:14] play.google.com | Status: Normal (Allowlisted: *.google.com) | Entropy: 3.19 | Length: 15 | Freq: 1
[2026-04-14 13:44:14] play.google.com | Status: Normal (Allowlisted: *.google.com) | Entropy: 3.19 | Length: 15 | Freq: 2
[2026-04-14 13:44:14] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:15] router.parklogic.com | Status: Normal | Entropy: 3.65 | Length: 20 | Freq: 1
[2026-04-14 13:44:15] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:17] click-v4.plarclck.com | Status: Normal | Entropy: 3.42 | Length: 21 | Freq: 1
[2026-04-14 13:44:17] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:18] keylearncore.monster | Status: Normal | Entropy: 3.48 | Length: 20 | Freq: 1
[2026-04-14 13:44:18] keylearncore.monster | Status: Normal | Entropy: 3.48 | Length: 20 | Freq: 2
[2026-04-14 13:44:25] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:25] ogs.google.com | Status: Normal (Allowlisted: *.google.com) | Entropy: 2.75 | Length: 14 | Freq: 1
[2026-04-14 13:44:25] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:26] www.gstatic.com | Status: Normal (Allowlisted: *.gstatic.com) | Entropy: 3.19 | Length: 15 | Freq: 1
[2026-04-14 13:44:26] ssl.gstatic.com | Status: Normal (Allowlisted: *.gstatic.com) | Entropy: 3.19 | Length: 15 | Freq: 1
[2026-04-14 13:44:32] www.gstatic.com | Status: Normal (Allowlisted: *.gstatic.com) | Entropy: 3.19 | Length: 15 | Freq: 2
[2026-04-14 13:44:32] ssl.gstatic.com | Status: Normal (Allowlisted: *.gstatic.com) | Entropy: 3.19 | Length: 15 | Freq: 2
[2026-04-14 13:44:32] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:32] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:32] music.yahoo.com | Status: Normal | Entropy: 3.19 | Length: 15 | Freq: 1
[2026-04-14 13:44:32] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:32] www.yahoo.com | Status: Normal | Entropy: 2.82 | Length: 13 | Freq: 1
[2026-04-14 13:44:32] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:33] guce.yahoo.com | Status: Normal | Entropy: 3.18 | Length: 14 | Freq: 1
[2026-04-14 13:44:33] guce.yahoo.com | Status: Normal | Entropy: 3.18 | Length: 14 | Freq: 2
[2026-04-14 13:44:33] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:40] consent.cmp.oath.com | Status: Normal | Entropy: 3.31 | Length: 20 | Freq: 1
[2026-04-14 13:44:40] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:40] s.yimg.com | Status: Normal | Entropy: 2.92 | Length: 10 | Freq: 1
[2026-04-14 13:44:40] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:40] i.clean.gg | Status: Normal | Entropy: 2.92 | Length: 10 | Freq: 1
[2026-04-14 13:44:41] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:41] securepubads.g.doubleclick.net | Status: Normal (Allowlisted: *.doubleclick.net) | Entropy: 3.90 | Length: 30 | Freq: 1
[2026-04-14 13:44:41] cdn.taboola.com | Status: Normal | Entropy: 3.19 | Length: 15 | Freq: 1
[2026-04-14 13:44:41] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:42] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:42] ncp-gw-frontpage.media.yahoo.com | Status: Suspicious — confidence 90% | Entropy: 4.02 | Length: 32 | Freq: 1
[2026-04-14 13:44:42] nexus-gateway-prod.media.yahoo.com | Status: Suspicious — confidence 90% | Entropy: 4.10 | Length: 34 | Freq: 1
[2026-04-14 13:44:42] udc.yahoo.com | Status: Normal | Entropy: 3.03 | Length: 13 | Freq: 1
[2026-04-14 13:44:42] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:43] geo.yahoo.com | Status: Normal | Entropy: 2.93 | Length: 13 | Freq: 1
[2026-04-14 13:44:43] udc.yahoo.com | Status: Normal | Entropy: 3.03 | Length: 13 | Freq: 2
[2026-04-14 13:44:43] ncp-gw-frontpage.media.yahoo.com | Status: Suspicious — confidence 90% | Entropy: 4.02 | Length: 32 | Freq: 2
[2026-04-14 13:44:43] geo.yahoo.com | Status: Normal | Entropy: 2.93 | Length: 13 | Freq: 2
[2026-04-14 13:44:43] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:43] (response packet) | Status: Spoofing (low_ttl (2s)) | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:43] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:43] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:43] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:43] content-autofill.googleapis.com | Status: Normal (Allowlisted: *.googleapis.com) | Entropy: 3.82 | Length: 31 | Freq: 1
[2026-04-14 13:44:44] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:44] noa.yahoo.com | Status: Normal | Entropy: 2.78 | Length: 13 | Freq: 1
[2026-04-14 13:44:44] opus.analytics.yahoo.com | Status: Normal | Entropy: 3.61 | Length: 24 | Freq: 1
[2026-04-14 13:44:44] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:44] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:44] ad-delivery.net | Status: Normal | Entropy: 3.46 | Length: 15 | Freq: 1
[2026-04-14 13:44:44] ad-delivery.net | Status: Normal | Entropy: 3.46 | Length: 15 | Freq: 2
[2026-04-14 13:44:44] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:44] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:44] wnsrvbjmeprtfrnfx.ay.delivery | Status: Suspicious — confidence 96% | Entropy: 4.07 | Length: 29 | Freq: 1
[2026-04-14 13:44:46] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:46] pagead2.googlesyndication.com | Status: Suspicious — confidence 85% | Entropy: 3.84 | Length: 29 | Freq: 1
[2026-04-14 13:44:47] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:47] vscode-sync.trafficmanager.net | Status: Normal (Allowlisted: *.trafficmanager.net) | Entropy: 3.94 | Length: 30 | Freq: 1
[2026-04-14 13:44:47] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:47] signaler-pa.clients6.google.com | Status: Normal (Allowlisted: *.google.com) | Entropy: 3.86 | Length: 31 | Freq: 1
[2026-04-14 13:44:47] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:48] mobile.events.data.microsoft.com | Status: Normal (Allowlisted: *.microsoft.com) | Entropy: 3.80 | Length: 32 | Freq: 1
[2026-04-14 13:44:48] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:48] ups.analytics.yahoo.com | Status: Normal | Entropy: 3.64 | Length: 23 | Freq: 1
[2026-04-14 13:44:48] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:49] pbs.yahoo.com | Status: Normal | Entropy: 3.18 | Length: 13 | Freq: 1
[2026-04-14 13:44:49] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:49] tlx.3lift.com | Status: Normal | Entropy: 3.24 | Length: 13 | Freq: 1
[2026-04-14 13:44:49] ib.adnxs.com | Status: Normal | Entropy: 3.42 | Length: 12 | Freq: 1
[2026-04-14 13:44:49] s.seedtag.com | Status: Normal | Entropy: 3.24 | Length: 13 | Freq: 1
[2026-04-14 13:44:49] grid-bidder.criteo.com | Status: Normal | Entropy: 3.45 | Length: 22 | Freq: 1
[2026-04-14 13:44:49] htlb.casalemedia.com | Status: Normal | Entropy: 3.58 | Length: 20 | Freq: 1
[2026-04-14 13:44:49] rtb.openx.net | Status: Normal | Entropy: 3.09 | Length: 13 | Freq: 1
[2026-04-14 13:44:49] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:49] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:49] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:49] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:49] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:49] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:49] prebid.media.net | Status: Normal | Entropy: 3.33 | Length: 16 | Freq: 1
[2026-04-14 13:44:49] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:49] c2shb-oao.ssp.yahoo.com | Status: Normal | Entropy: 3.34 | Length: 23 | Freq: 1
[2026-04-14 13:44:49] display.bidder.taboola.com | Status: Normal | Entropy: 3.74 | Length: 26 | Freq: 1
[2026-04-14 13:44:49] ads.yieldmo.com | Status: Normal | Entropy: 3.37 | Length: 15 | Freq: 1
[2026-04-14 13:44:49] cm.g.doubleclick.net | Status: Normal (Allowlisted: *.doubleclick.net) | Entropy: 3.65 | Length: 20 | Freq: 1
[2026-04-14 13:44:49] ads.yieldmo.com | Status: Normal | Entropy: 3.37 | Length: 15 | Freq: 2
[2026-04-14 13:44:49] display.bidder.taboola.com | Status: Normal | Entropy: 3.74 | Length: 26 | Freq: 2
[2026-04-14 13:44:50] c2shb-oao.ssp.yahoo.com | Status: Normal | Entropy: 3.34 | Length: 23 | Freq: 2
[2026-04-14 13:44:50] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:50] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:50] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:50] trc.taboola.com | Status: Normal | Entropy: 3.06 | Length: 15 | Freq: 1
[2026-04-14 13:44:50] cm.g.doubleclick.net | Status: Normal (Allowlisted: *.doubleclick.net) | Entropy: 3.65 | Length: 20 | Freq: 2
[2026-04-14 13:44:50] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:50] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:50] trc.taboola.com | Status: Normal | Entropy: 3.06 | Length: 15 | Freq: 2
[2026-04-14 13:44:50] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:50] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:50] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:50] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:50] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:50] pm-widget.taboola.com | Status: Normal | Entropy: 3.78 | Length: 21 | Freq: 1
[2026-04-14 13:44:50] ads.pubmatic.com | Status: Normal | Entropy: 3.50 | Length: 16 | Freq: 1
[2026-04-14 13:44:50] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:50] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:50] sb.scorecardresearch.com | Status: Normal | Entropy: 3.27 | Length: 24 | Freq: 1
[2026-04-14 13:44:50] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:50] hbx.media.net | Status: Normal | Entropy: 3.39 | Length: 13 | Freq: 1
[2026-04-14 13:44:50] www.googletagmanager.com | Status: Normal (Allowlisted: *.googletagmanager.com) | Entropy: 3.41 | Length: 24 | Freq: 1
[2026-04-14 13:44:50] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:50] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:50] hbopenbid.pubmatic.com | Status: Normal | Entropy: 3.70 | Length: 22 | Freq: 1
